# Observation File: water_balance-daily.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [d]
# -----------------------------------------------------------------------------
# Observation Name: watershed boundary discharge [mol d^-1]
# Region: surface boundary
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snowmelt [m d^-1]
# Region: surface domain
# Functional: average
# Variable: snow-melt
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow precipitation [m d^-1]
# Region: surface domain
# Functional: average
# Variable: snow-precipitation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: rain precipitation [m d^-1]
# Region: surface domain
# Functional: average
# Variable: surface-precipitation_rain
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface water content [mol]
# Region: surface domain
# Functional: extensive integral
# Variable: surface-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: subsurface water content [mol]
# Region: computational domain
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow water content [mol]
# Region: surface domain
# Functional: extensive integral
# Variable: snow-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: SWE [m]
# Region: surface domain
# Functional: average
# Variable: snow-water_equivalent
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface air temperature [K]
# Region: surface domain
# Functional: average
# Variable: surface-air_temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: max ponded depth [m]
# Region: surface domain
# Functional: maximum
# Variable: surface-ponded_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: total evapotranspiration [m d^-1]
# Region: surface domain
# Functional: average
# Variable: surface-total_evapotranspiration
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow evaporation [m d^-1]
# Region: surface domain
# Functional: average
# Variable: snow-evaporation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface evaporation [m d^-1]
# Region: surface domain
# Functional: average
# Variable: surface-evaporation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: transpiration [m d^-1]
# Region: surface domain
# Functional: average
# Variable: surface-transpiration
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: canopy evaporation [m d^-1]
# Region: surface domain
# Functional: average
# Variable: canopy-evaporation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: canopy drainage [m d^-1]
# Region: surface domain
# Functional: average
# Variable: canopy-drainage
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: water to surface [m d^-1]
# Region: surface domain
# Functional: average
# Variable: canopy-throughfall_drainage_rain
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow to surface [m SWE d^-1]
# Region: surface domain
# Functional: average
# Variable: canopy-throughfall_drainage_snow
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: canopy water content [mol]
# Region: surface domain
# Functional: extensive integral
# Variable: canopy-water_content
# Number of Vectors: 1
# =============================================================================
"time [d]","watershed boundary discharge [mol d^-1]","snowmelt [m d^-1]","snow precipitation [m d^-1]","rain precipitation [m d^-1]","surface water content [mol]","subsurface water content [mol]","snow water content [mol]","SWE [m]","surface air temperature [K]","max ponded depth [m]","total evapotranspiration [m d^-1]","snow evaporation [m d^-1]","surface evaporation [m d^-1]","transpiration [m d^-1]","canopy evaporation [m d^-1]","canopy drainage [m d^-1]","water to surface [m d^-1]","snow to surface [m SWE d^-1]","canopy water content [mol]"
1.430900000000e+04,8.313455472613e+08,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.820643597284e+10,1.180978890825e+13,1.431089397691e+12,4.850587235442e-01,2.672763137493e+02,4.847000858378e+00,1.468222161470e-04,7.263539553138e-05,0.000000000000e+00,6.671772868838e-05,7.469091927241e-06,1.300212553373e-09,0.000000000000e+00,1.300212553373e-09,4.095541346474e+07
1.431000000000e+04,8.233635226097e+08,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.818007594489e+10,1.180872948929e+13,1.430906237818e+12,4.849966426608e-01,2.690690452568e+02,4.846817806471e+00,1.560270150376e-04,6.297704167645e-05,0.000000000000e+00,8.894406904347e-05,4.105904317675e-06,1.597470250879e-09,0.000000000000e+00,1.597470250879e-09,2.879922529677e+07
1.431100000000e+04,8.080531294644e+08,0.000000000000e+00,1.917365467044e-08,0.000000000000e+00,3.815863853898e+10,1.180769742942e+13,1.430621039249e+12,4.848999764048e-01,2.702011871651e+02,4.846642599110e+00,1.821920607458e-04,9.754334132181e-05,0.000000000000e+00,8.319170496253e-05,1.457014461455e-06,3.915230178850e-09,0.000000000000e+00,2.205399524942e-08,2.445546378598e+07
1.431200000000e+04,7.946330699811e+08,0.000000000000e+00,1.766921098178e-08,0.000000000000e+00,3.814071102039e+10,1.180673151310e+13,1.430045631518e+12,4.847049455843e-01,2.692768330430e+02,4.846503426061e+00,2.608468099732e-04,1.963121813682e-04,0.000000000000e+00,6.413179506788e-05,4.028335370626e-07,7.524875931387e-11,0.000000000000e+00,1.678987384981e-08,2.326525936215e+07
1.431300000000e+04,7.831603210436e+08,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.812288101682e+10,1.180574874409e+13,1.429396859740e+12,4.844850484827e-01,2.697321426216e+02,4.846364173533e+00,2.933405810182e-04,2.193017833973e-04,0.000000000000e+00,7.369947730538e-05,3.393203154970e-07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.226325216418e+07
1.431400000000e+04,7.722957204608e+08,0.000000000000e+00,2.168377050244e-03,0.000000000000e+00,3.811063190659e+10,1.180487686375e+13,1.435380880406e+12,4.865132945383e-01,2.722786804133e+02,4.846244258078e+00,1.514144437022e-04,1.009675575400e-04,0.000000000000e+00,3.790533460753e-05,1.254155155471e-05,4.038911629209e-05,0.000000000000e+00,2.129213613112e-03,1.008065148114e+08
1.431500000000e+04,7.633719029594e+08,0.000000000000e+00,2.105903149290e-03,0.000000000000e+00,3.810104334940e+10,1.180412025306e+13,1.441027893991e+12,4.884273141695e-01,2.707240207323e+02,4.846151905670e+00,1.943178512791e-04,1.837523333664e-04,0.000000000000e+00,9.583038858311e-07,9.607214026871e-06,6.912561065116e-05,0.000000000000e+00,2.097771964552e-03,9.644677574862e+07
1.431600000000e+04,7.560084164860e+08,0.000000000000e+00,1.009718721732e-03,0.000000000000e+00,3.809116465678e+10,1.180336734616e+13,1.443275439171e+12,4.891891054299e-01,2.714091758286e+02,4.846062011439e+00,2.508250845144e-04,2.425044790328e-04,0.000000000000e+00,2.297017667326e-06,6.023587814304e-06,2.778460842884e-05,0.000000000000e+00,1.004295739476e-03,9.467454431952e+07
1.431700000000e+04,7.488138228733e+08,0.000000000000e+00,3.578082472662e-03,0.000000000000e+00,3.808175958905e+10,1.180262696606e+13,1.453424913102e+12,4.926292055925e-01,2.720540947841e+02,4.845972417223e+00,1.351532397930e-04,1.333604568918e-04,0.000000000000e+00,3.292168662837e-07,1.463566034967e-06,1.240282121072e-04,0.000000000000e+00,3.573460619461e-03,1.039925238688e+08
1.431800000000e+04,7.417215387176e+08,0.000000000000e+00,2.525354188232e-03,0.000000000000e+00,3.807271666281e+10,1.180188889618e+13,1.460431247663e+12,4.950039584938e-01,2.728320180836e+02,4.845884381413e+00,1.564338703581e-04,1.413068717379e-04,0.000000000000e+00,1.827754977483e-06,1.329924364274e-05,8.436157251460e-05,4.249637947110e-10,2.516059773081e-03,9.215542147874e+07
1.431900000000e+04,7.341606954846e+08,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.805983745848e+10,1.180094358706e+13,1.459953347090e+12,4.948419771091e-01,2.736360287089e+02,4.845784357063e+00,2.576271257372e-04,1.623377151418e-04,0.000000000000e+00,7.593297797026e-05,1.935643262519e-05,7.853330937087e-09,2.262885338569e-10,7.627042403230e-09,3.503325113719e+07
1.432000000000e+04,7.314333227235e+08,7.247681503821e-04,0.000000000000e+00,0.000000000000e+00,3.815257674078e+10,1.180178403177e+13,1.457463989115e+12,4.939982249275e-01,2.767181676824e+02,4.845868150170e+00,2.854056274073e-04,1.189840312480e-04,0.000000000000e+00,1.605566109366e-04,5.864985222668e-06,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.772380242120e+07
1.432100000000e+04,8.104431968312e+08,2.590330733013e-03,0.000000000000e+00,0.000000000000e+00,3.832244815161e+10,1.180805321849e+13,1.449253230807e+12,4.912152401952e-01,2.762649477540e+02,4.846703753752e+00,3.267112316245e-04,1.926539992812e-04,0.000000000000e+00,1.331579897027e-04,8.992426406252e-07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.506251135191e+07
1.432200000000e+04,8.109138497866e+08,1.085603179553e-04,9.268938882275e-03,0.000000000000e+00,3.815790693149e+10,1.180771939275e+13,1.474322060930e+12,4.997121620227e-01,2.696522377246e+02,4.846357325907e+00,6.308791350281e-04,6.228984284878e-04,0.000000000000e+00,2.624517350524e-06,5.356189189731e-06,3.046382561494e-04,0.000000000000e+00,9.228380573940e-03,1.189159704001e+08
1.432300000000e+04,7.655629652042e+08,0.000000000000e+00,8.860477168819e-03,0.000000000000e+00,3.811700410356e+10,1.180699443853e+13,1.498870376839e+12,5.080326588408e-01,2.685874595240e+02,4.845985937106e+00,5.473498837110e-04,5.336393171947e-04,0.000000000000e+00,9.966394567920e-08,1.361090257068e-05,3.239787332152e-04,0.000000000000e+00,8.854136135321e-03,9.747371616150e+07
1.432400000000e+04,7.461277535626e+08,0.000000000000e+00,1.799461929767e-03,0.000000000000e+00,3.811260515249e+10,1.180621648342e+13,1.503499737450e+12,5.096017514162e-01,2.688961191229e+02,4.846017691627e+00,2.406223421183e-04,2.089196961607e-04,0.000000000000e+00,1.227867712197e-05,1.942396883561e-05,4.679065442653e-05,0.000000000000e+00,1.778012271538e-03,1.034515219711e+08
1.432500000000e+04,7.471586484346e+08,0.000000000000e+00,3.098030863771e-03,0.000000000000e+00,3.810411820409e+10,1.180547712025e+13,1.512232618881e+12,5.125617064872e-01,2.696982458564e+02,4.846010672394e+00,1.386542567494e-04,1.251707276586e-04,0.000000000000e+00,2.343667985545e-07,1.324916229225e-05,1.031038824283e-04,0.000000000000e+00,3.085125798663e-03,1.024338346315e+08
1.432600000000e+04,7.699911936103e+08,0.000000000000e+00,1.316015691966e-03,1.551417298631e-03,3.827259553939e+10,1.180906679520e+13,1.515901388089e+12,5.138052126665e-01,2.737634098094e+02,4.846370067855e+00,8.889584911043e-05,6.007596983326e-05,0.000000000000e+00,1.343899841433e-06,2.747597943574e-05,7.834010060548e-05,1.536129566113e-03,1.303582149138e-03,1.031518936157e+08
1.432700000000e+04,8.607271579940e+08,0.000000000000e+00,6.049670513497e-04,3.018198233772e-03,3.845400582795e+10,1.181690780293e+13,1.517372792310e+12,5.143039358448e-01,2.734429886850e+02,4.847530574657e+00,1.130482128752e-04,1.048101527062e-04,0.000000000000e+00,5.618018013884e-13,8.238059607153e-06,1.262551669603e-04,3.010886097923e-03,6.035333310393e-04,1.046499718460e+08
1.432800000000e+04,9.268514273887e+08,0.000000000000e+00,5.772586367841e-04,1.463799415437e-03,3.833644762960e+10,1.182035224960e+13,1.518415045964e+12,5.146572011460e-01,2.741052041323e+02,4.847479884197e+00,2.552559985611e-04,2.194465129097e-04,0.000000000000e+00,1.054204308671e-05,2.526744256470e-05,6.025058444823e-05,1.452320347462e-03,5.727118140743e-04,7.737406429609e+07
1.432900000000e+04,8.614343714431e+08,3.241473277682e-04,0.000000000000e+00,0.000000000000e+00,3.827426578053e+10,1.182016300672e+13,1.517027385963e+12,5.141868625425e-01,2.760792636070e+02,4.846888946665e+00,2.821220473601e-04,1.458130810867e-04,0.000000000000e+00,1.173926927031e-04,1.891627357023e-05,4.339839614352e-09,4.283722086254e-09,5.611752809780e-11,2.156371751553e+07
1.433000000000e+04,8.751315380304e+08,3.377730399868e-04,0.000000000000e+00,9.480621748784e-04,3.836977973713e+10,1.182266865653e+13,1.515238497696e+12,5.135805301493e-01,2.744604718824e+02,4.847378776749e+00,3.569773582089e-04,2.698580769615e-04,0.000000000000e+00,7.737840634502e-05,9.740874902342e-06,5.462600364597e-06,9.178737294444e-04,0.000000000000e+00,8.189136501666e+07
1.433100000000e+04,8.981804530531e+08,1.734253477206e-05,0.000000000000e+00,9.054074250749e-04,3.831278260444e+10,1.182433868202e+13,1.514208164402e+12,5.132313051792e-01,2.750669858851e+02,4.847488949689e+00,4.151942688757e-04,3.311335113093e-04,0.000000000000e+00,4.932161063990e-05,3.473914692654e-05,1.181142429771e-05,8.831374577480e-04,0.000000000000e+00,4.510329378805e+07
1.433200000000e+04,9.468121112247e+08,1.773398910136e-03,0.000000000000e+00,0.000000000000e+00,3.850064091628e+10,1.182793581909e+13,1.508503979990e+12,5.112979078567e-01,2.770223430902e+02,4.847956023622e+00,3.396153142487e-04,1.599984124121e-04,0.000000000000e+00,1.695828323331e-04,1.003406950355e-05,2.228745828450e-10,2.228745828450e-10,0.000000000000e+00,1.553174346555e+07
1.433300000000e+04,1.144248246165e+09,5.526619012555e-03,0.000000000000e+00,0.000000000000e+00,3.898443140534e+10,1.184210628574e+13,1.491724133512e+12,5.056104847459e-01,2.781794275751e+02,4.850691064051e+00,3.336556884591e-04,1.608040982108e-04,0.000000000000e+00,1.718152726763e-04,1.036317572032e-06,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.246511793251e+07
1.433400000000e+04,1.341247526595e+09,1.506849427726e-03,1.852576460170e-03,3.266140686248e-04,3.863739398691e+10,1.184644417212e+13,1.490959023053e+12,5.053511553823e-01,2.718519223325e+02,4.850753396237e+00,5.995262783290e-04,5.750530792304e-04,0.000000000000e+00,1.984625592654e-05,4.626943172051e-06,4.770607020857e-05,3.202773010005e-04,1.822573143301e-03,1.060301740755e+08
1.433500000000e+04,1.165146316599e+09,0.000000000000e+00,2.919855613027e-03,3.113646851152e-04,3.847684558234e+10,1.184635846917e+13,1.497536041239e+12,5.075803942064e-01,2.671262892264e+02,4.849590751015e+00,6.912172049361e-04,6.912170843319e-04,0.000000000000e+00,0.000000000000e+00,1.206042033352e-10,1.255726520335e-04,3.114536481732e-04,2.920455908501e-03,1.039896681975e+08
1.433600000000e+04,1.034650436057e+09,0.000000000000e+00,1.098088667088e-03,0.000000000000e+00,3.838210624423e+10,1.184538651449e+13,1.499865497911e+12,5.083699488506e-01,2.685059342830e+02,4.848674064227e+00,3.310506195459e-04,2.985120327177e-04,0.000000000000e+00,1.086087142705e-05,2.167771540113e-05,3.254478581693e-05,0.000000000000e+00,1.088066676844e-03,6.959918819966e+07
1.433700000000e+04,9.676132368876e+08,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.832109926876e+10,1.184409920074e+13,1.499608071801e+12,5.082826958945e-01,2.702171438025e+02,4.848154919618e+00,2.335961162553e-04,8.682342592512e-05,0.000000000000e+00,1.290384077968e-04,1.773428253340e-05,4.983806158733e-10,0.000000000000e+00,4.983806158733e-10,1.732334468656e+07
1.433800000000e+04,9.266154099862e+08,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.827515762579e+10,1.184266443775e+13,1.499312320952e+12,5.081824530097e-01,2.716720030715e+02,4.847734007993e+00,2.907103932938e-04,1.008848194263e-04,0.000000000000e+00,1.878050489530e-04,2.020524914453e-06,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.134803178362e+07
1.433900000000e+04,9.270405167975e+08,8.922862193425e-04,0.000000000000e+00,0.000000000000e+00,3.843299742799e+10,1.184344902758e+13,1.496538022374e+12,5.072421220081e-01,2.772646231537e+02,4.848063117655e+00,3.072829942773e-04,4.804478221315e-05,0.000000000000e+00,2.586411095902e-04,5.971024739367e-07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.583793011335e+06
1.434000000000e+04,1.137995483536e+09,3.034130660068e-03,0.000000000000e+00,0.000000000000e+00,3.864184956711e+10,1.185058039257e+13,1.487134024652e+12,5.040546963037e-01,2.760455115483e+02,4.850003087980e+00,3.138206492489e-04,1.532950443572e-04,0.000000000000e+00,1.604939773701e-04,3.162752165029e-08,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.489383844618e+06
1.434100000000e+04,1.229953743675e+09,2.103898616478e-03,0.000000000000e+00,0.000000000000e+00,3.867840792576e+10,1.185524569951e+13,1.479925153329e+12,5.016112948448e-01,2.764490376193e+02,4.850008241663e+00,4.328489915337e-04,3.395028424157e-04,0.000000000000e+00,9.334597438906e-05,1.747288848456e-10,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.486268840408e+06
1.434200000000e+04,1.236673713812e+09,1.737119163818e-03,0.000000000000e+00,0.000000000000e+00,3.865925147339e+10,1.185872094140e+13,1.473872703253e+12,4.995598550727e-01,2.757814300987e+02,4.850451317948e+00,4.608614464999e-04,3.143206083258e-04,0.000000000000e+00,1.465380484552e-04,2.789718929554e-09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.476654503011e+06
1.434300000000e+04,1.367166731990e+09,4.331684759645e-03,0.000000000000e+00,0.000000000000e+00,3.919627406288e+10,1.186876293545e+13,1.460469502534e+12,4.950169247409e-01,2.784015698436e+02,4.852373478095e+00,4.939565859350e-04,2.112455720953e-04,0.000000000000e+00,2.826012659111e-04,1.097479284969e-07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.153092058346e+06
1.434400000000e+04,1.833042134533e+09,8.110621661893e-03,0.000000000000e+00,0.000000000000e+00,3.990867461870e+10,1.188898573472e+13,1.436000086711e+12,4.867231706093e-01,2.788415931517e+02,4.857510886518e+00,5.767617040026e-04,1.831324697628e-04,0.000000000000e+00,3.934696756895e-04,1.595585502865e-07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,8.681829376310e+06
1.434500000000e+04,2.278392614418e+09,5.725082635810e-03,0.000000000000e+00,0.000000000000e+00,3.976280401921e+10,1.190297189540e+13,1.417766915253e+12,4.805431521645e-01,2.766540316122e+02,4.859381703966e+00,7.166985463624e-04,4.549358089699e-04,0.000000000000e+00,2.617568132980e-04,5.924094474623e-09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,8.662963868448e+06
1.434600000000e+04,2.219091600128e+09,4.651777860019e-03,0.000000000000e+00,0.000000000000e+00,3.985250185046e+10,1.191354510726e+13,1.402949068539e+12,4.755207364970e-01,2.778644955199e+02,4.858509451252e+00,6.561555923701e-04,3.706378074469e-04,0.000000000000e+00,2.855047927591e-04,1.299216411482e-08,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,8.623649314287e+06
1.434700000000e+04,2.439065646811e+09,6.764250750989e-03,0.000000000000e+00,0.000000000000e+00,4.030260706190e+10,1.192942613708e+13,1.382362732920e+12,4.685431279046e-01,2.783295434325e+02,4.861525234181e+00,6.156272414809e-04,2.133578414084e-04,0.000000000000e+00,4.022096413123e-04,5.975876017032e-08,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,8.447150737336e+06
1.434800000000e+04,2.814911393709e+09,6.431480418616e-03,0.000000000000e+00,0.000000000000e+00,4.041697440525e+10,1.194439976662e+13,1.362396671683e+12,4.617757574010e-01,2.776530163476e+02,4.863420429313e+00,6.993096637817e-04,3.358900850145e-04,0.000000000000e+00,3.634025943323e-04,1.698443486916e-08,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,8.396426376019e+06
1.434900000000e+04,3.068946000122e+09,8.261414523754e-03,0.000000000000e+00,0.000000000000e+00,4.122880481854e+10,1.196365785577e+13,1.337308893163e+12,4.532724131341e-01,2.796583045545e+02,4.866715224067e+00,6.605967054842e-04,2.419297431221e-04,0.000000000000e+00,4.186420060557e-04,2.495630637251e-08,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,8.322420333480e+06
1.435000000000e+04,4.137668461375e+09,9.889544403723e-03,0.000000000000e+00,3.313302436241e-03,4.274841138864e+10,1.199597715594e+13,1.307418233101e+12,4.431411624665e-01,2.790011583921e+02,4.876616008211e+00,5.301909463416e-04,2.389944569399e-04,0.000000000000e+00,2.276060613382e-04,6.359042806349e-05,4.168335099402e-05,3.209982259018e-03,0.000000000000e+00,1.255549745135e+08
1.435100000000e+04,5.659725311388e+09,8.755897023310e-03,0.000000000000e+00,4.140003124619e-03,4.277698154974e+10,1.202793899305e+13,1.280536798467e+12,4.340298697747e-01,2.787672407336e+02,4.880580686279e+00,5.011787586322e-04,3.551113732446e-04,0.000000000000e+00,4.533951776319e-05,1.007278676244e-04,9.330916423230e-05,4.050717421592e-03,0.000000000000e+00,9.178931641132e+07
1.435200000000e+04,6.101173259152e+09,6.098797683893e-03,0.000000000000e+00,7.293439329215e-03,4.388629402457e+10,1.205996791414e+13,1.261353092559e+12,4.275276736745e-01,2.769576135789e+02,4.885214527989e+00,4.797193401486e-04,4.033984163715e-04,0.000000000000e+00,2.445654574459e-05,5.186437803246e-05,2.590411404408e-04,7.225608273962e-03,0.000000000000e+00,1.388952667165e+08
1.435300000000e+04,8.338251967959e+09,2.123943460847e-03,0.000000000000e+00,2.055077464119e-02,4.686654693941e+10,1.211552423154e+13,1.253816899756e+12,4.249733286649e-01,2.753490606444e+02,4.902928678813e+00,4.304105947655e-04,4.304015487364e-04,0.000000000000e+00,0.000000000000e+00,9.046029044020e-09,9.241372710395e-04,2.054285566680e-02,0.000000000000e+00,1.622059604792e+08
1.435400000000e+04,1.147128247896e+10,9.268499115228e-04,0.000000000000e+00,2.443218364804e-02,4.737707443107e+10,1.217836587010e+13,1.250323048509e+12,4.237891098252e-01,2.759396535495e+02,4.912410439062e+00,2.588672243338e-04,2.581023815550e-04,0.000000000000e+00,0.000000000000e+00,7.648427787894e-07,1.121980703324e-03,2.443408596492e-02,0.000000000000e+00,1.543941179895e+08
1.435500000000e+04,1.103418989258e+10,1.486743202463e-04,3.486859055475e-03,1.147176372343e-02,4.396914742277e+10,1.220498151416e+13,1.259123306832e+12,4.267719018687e-01,2.726907571082e+02,4.902930070771e+00,3.739626014779e-04,3.490461648018e-04,0.000000000000e+00,0.000000000000e+00,2.491643667607e-05,6.703435910505e-04,1.145740402843e-02,3.480802637785e-03,1.411154433417e+08
1.435600000000e+04,7.748973382864e+09,0.000000000000e+00,3.354449107831e-03,1.283088701827e-03,4.244519910641e+10,1.220219210789e+13,1.267826202414e+12,4.297216934251e-01,2.734244734360e+02,4.890215472834e+00,5.577711954024e-04,3.384569295577e-04,0.000000000000e+00,9.394937497844e-05,1.253648908663e-04,1.232151165870e-04,1.258430695345e-03,3.287805218983e-03,4.061552481644e+07
1.435700000000e+04,6.266929199854e+09,6.490764325370e-06,0.000000000000e+00,0.000000000000e+00,4.228327156415e+10,1.219447049407e+13,1.267411513097e+12,4.295811370974e-01,2.745701186933e+02,4.888711603014e+00,6.981305966477e-04,1.346567279360e-04,0.000000000000e+00,5.544315924345e-04,9.042276277220e-06,7.756380318604e-10,3.330751674628e-10,4.425628643976e-10,1.391660734151e+07
1.435800000000e+04,6.371697941786e+09,1.031025767880e-03,0.000000000000e+00,0.000000000000e+00,4.293570026105e+10,1.218851311357e+13,1.264032431195e+12,4.284358186030e-01,2.765120096910e+02,4.892144963121e+00,7.851601479074e-04,1.156826659548e-04,0.000000000000e+00,6.694588925927e-04,1.858935985080e-08,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.386317601060e+07
1.435900000000e+04,7.357640424956e+09,4.678361957589e-03,0.000000000000e+00,0.000000000000e+00,4.406748088882e+10,1.219167818520e+13,1.249881110711e+12,4.236393177964e-01,2.780362395533e+02,4.900312038398e+00,8.465906942873e-04,1.184454225301e-04,0.000000000000e+00,7.281451829229e-04,8.883436207779e-11,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.386260230632e+07
1.436000000000e+04,8.849958519410e+09,8.193649591666e-03,0.000000000000e+00,0.000000000000e+00,4.507112703944e+10,1.220365200045e+13,1.225266908484e+12,4.152964892263e-01,2.792653512158e+02,4.907570546788e+00,9.445622873707e-04,1.491789784240e-04,0.000000000000e+00,7.953833032226e-04,5.724192649474e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.386260114937e+07
1.436100000000e+04,9.804507801685e+09,8.230705110699e-03,0.000000000000e+00,0.000000000000e+00,4.498071286413e+10,1.221613700225e+13,1.200111189847e+12,4.067701170854e-01,2.781366539988e+02,4.909055681282e+00,1.002128791896e-03,2.956670302373e-04,0.000000000000e+00,7.064617575113e-04,4.147228281562e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.386260114937e+07
1.436200000000e+04,9.735124839690e+09,3.664592732304e-03,0.000000000000e+00,3.173536367181e-03,4.515440079917e+10,1.222523591614e+13,1.187854259810e+12,4.026157079700e-01,2.756334587524e+02,4.908118887161e+00,8.396506102987e-04,4.898163830939e-04,0.000000000000e+00,2.731955423389e-04,7.663868486589e-05,3.913820301801e-05,3.051151853774e-03,0.000000000000e+00,1.488222541447e+08
1.436300000000e+04,9.535667330647e+09,2.057430603844e-04,0.000000000000e+00,5.907754043563e-03,4.518318181069e+10,1.223338005734e+13,1.185971122288e+12,4.019774303866e-01,2.742334121158e+02,4.907278407379e+00,5.424074697681e-04,4.319692847048e-04,0.000000000000e+00,5.334789099683e-07,1.099047061533e-04,1.927028165355e-04,5.797005135307e-03,0.000000000000e+00,1.513018967745e+08
1.436400000000e+04,9.027113001656e+09,1.548074479005e-05,0.000000000000e+00,2.757984066787e-03,4.415661355854e+10,1.223287344518e+13,1.185150795100e+12,4.016993856611e-01,2.744272620707e+02,4.903486871654e+00,5.339040322828e-04,2.615454764800e-04,0.000000000000e+00,1.494390050795e-04,1.229195507233e-04,5.894762259583e-05,2.673979442542e-03,1.806133208918e-09,3.648209263223e+07
1.436500000000e+04,8.169193096476e+09,1.333712397951e-04,0.000000000000e+00,0.000000000000e+00,4.382500589648e+10,1.222362517053e+13,1.184177850356e+12,4.013696121777e-01,2.746076968563e+02,4.900200206116e+00,8.146094114582e-04,1.964673103866e-04,0.000000000000e+00,6.115154534930e-04,6.626647578611e-06,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.690626976776e+07
1.436600000000e+04,8.184395682425e+09,3.557211102121e-03,0.000000000000e+00,0.000000000000e+00,4.535231245725e+10,1.222184212712e+13,1.173425040952e+12,3.977250152626e-01,2.786398339659e+02,4.903952194252e+00,9.582345289544e-04,8.838469181385e-05,0.000000000000e+00,8.698422032569e-04,7.633883589926e-09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.688428522069e+07
1.436700000000e+04,9.776474158147e+09,1.039621571862e-02,0.000000000000e+00,0.000000000000e+00,4.723267416835e+10,1.223782388027e+13,1.142549571500e+12,3.872599696651e-01,2.803754433923e+02,4.915767251019e+00,1.098732038217e-03,7.044171933806e-05,0.000000000000e+00,1.028290315302e-03,3.577237843250e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.688428503322e+07
1.436800000000e+04,1.197667282006e+10,1.422651470776e-02,0.000000000000e+00,0.000000000000e+00,4.860310050467e+10,1.226324855243e+13,1.100136003060e+12,3.728841582014e-01,2.816097336432e+02,4.924475994456e+00,1.234364189111e-03,1.492967559045e-04,0.000000000000e+00,1.085067429784e-03,3.423057419463e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.688428501571e+07
